Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
5008, 744.156341035926, -165.181678436243, -235.130116554192, 74, 24, 0.8332714, 797.7091
5009, 732.550674885533, -169.231666176466, -231.914580565566, 75, 24, 0.7630771, 786.8
5010, 741.203914258572, -177.961805685271, -235.130116554192, 76, 24, 1.005831, 797.7091
5011, 744.702846775217, -185.59276192162, -236.737875553243, 77, 24, 0.5319551, 803.1636
5012, 743.078491226107, -191.993122663127, -236.737875553243, 78, 24, 0.6009386, 803.1636
5013, 755.874996363444, -202.252639517741, -241.360198417223, 79, 24, 0.8773893, 818.8455
5014, 754.106890037136, -208.748505905667, -241.360198417223, 80, 24, 0.8109368, 818.8455
5015, 756.667700731285, -216.483398198722, -242.766985292578, 81, 24, 1.020262, 823.6182
5016, 759.775746529769, -224.462311763154, -244.37474429163, 82, 24, 0.2519124, 829.0727
5017, 762.802193959361, -232.510639993846, -245.982521281204, 83, 24, 0.964395, 834.5273
5018, 757.665671407956, -238.0883843886, -244.97766066272, 84, 24, 1.327801, 831.1182
5019, 769.226032075517, -249.012835502622, -249.399011403003, 85, 24, -0.2564715, 846.1182
5020, 767.673231695886, -255.827826647604, -249.5999835267, 86, 24, -0.2530518, 846.8
5021, 771.606862163944, -264.536171063363, -251.609686773145, 87, 24, 0.8366687, 853.6182
5022, 772.989163065962, -272.464636520037, -252.815519515326, 88, 24, 0.6124916, 857.7091
5023, 770.003746926726, -278.883279316838, -252.614547391629, 89, 24, 0.8221217, 857.0273
5024, 749.25614764628, -278.68391859251, -246.585419661772, 90, 24, 1.546966, 836.5727
5025, 730.396436089415, -278.845849481887, -241.159226293527, 91, 24, 0.5090485, 818.1636
5026, 733.43017329287, -287.258111196259, -242.967957416275, 92, 24, 1.071045, 824.3
5027, 729.117752011533, -292.82926877702, -242.365041045185, 93, 24, 0.8490174, 822.2545
5028, 750.670458117552, -309.01192252581, -250.403872021487, 94, 24, 1.283165, 849.5273
5029, 713.765706243134, -301.02763349223, -238.948550923385, 95, 24, 1.093603, 810.6636
5030, 711.149324083774, -307.157546529276, -238.948550923385, 96, 24, 0.697389, 810.6636
